Yield
0.3636363636363636
0.5636363636363636
0.5636363636363636
0.5636363636363636
0.1545454545454545
0.2727272727272727
0.2363636363636363
0.0545454545454545
0.0909090909090909
0.0909090909090909
0.2363636363636363
0.8909090909090909
0.7272727272727273
0.509090909090909
0.0909090909090909
0.0
0.1999999999999999
0.0363636363636363
0.0454545454545454
0.509090909090909
0.2727272727272727
0.0909090909090909
0.0
0.7272727272727273
0.0909090909090909
0.2363636363636363
0.7272727272727273
0.4
0.4545454545454545
0.4
0.4
0.4
0.0909090909090909
0.0727272727272727
0.8909090909090909
0.2363636363636363
0.0909090909090909
0.0
0.4
0.509090909090909
0.2363636363636363
0.7272727272727273
0.2727272727272727
0.0
0.4
0.4
0.5636363636363636
0.0
0.2727272727272727
0.2363636363636363
0.0909090909090909
0.4545454545454545
0.0909090909090909
0.2363636363636363
0.5636363636363636
0.4
0.2363636363636363
0.1545454545454545
0.2363636363636363
0.2363636363636363
0.5636363636363636
0.2363636363636363
0.2363636363636363
0.5636363636363636
0.0909090909090909
0.4
0.0727272727272727
0.0363636363636363
0.0727272727272727
0.2727272727272727
0.0909090909090909
0.2363636363636363
0.0909090909090909
0.4
0.2727272727272727
0.0909090909090909
0.2727272727272727
0.2363636363636363
0.2363636363636363
0.0727272727272727
0.509090909090909
0.7272727272727273
0.4
0.2727272727272727
0.0909090909090909
0.2363636363636363
0.509090909090909
0.5636363636363636
0.2363636363636363
0.2363636363636363
0.1818181818181818
0.0727272727272727
0.4545454545454545
0.5636363636363636
0.0
0.1818181818181818
0.2363636363636363
0.8909090909090909
0.0727272727272727
0.0545454545454545
0.7272727272727273
0.2363636363636363
0.5636363636363636
0.0727272727272727
0.2363636363636363
0.1181818181818181
0.2363636363636363
0.4
0.5636363636363636
0.5636363636363636
0.0727272727272727
0.4
0.5636363636363636
0.2727272727272727
0.4
0.2363636363636363
0.509090909090909
0.2363636363636363
0.6363636363636364
0.0454545454545454
0.0727272727272727
0.2727272727272727
0.4
0.0727272727272727
0.0909090909090909
0.1999999999999999
0.6363636363636364
0.0363636363636363
0.5636363636363636
0.0545454545454545
0.0363636363636363
0.2727272727272727
0.0181818181818181
0.4
0.2363636363636363
0.4
0.5636363636363636
0.2363636363636363
0.0727272727272727
0.0727272727272727
0.2363636363636363
0.1999999999999999
0.8181818181818181
0.4
0.1999999999999999
0.8909090909090909
0.1272727272727272
0.5636363636363636
0.5636363636363636
0.4
0.0727272727272727
0.1818181818181818
0.6363636363636364
0.1818181818181818
0.0
0.4
0.2363636363636363
0.0
0.509090909090909
0.6363636363636364
0.8909090909090909
0.4
0.0727272727272727
0.7272727272727273
0.4
0.509090909090909
0.0727272727272727
0.0727272727272727
0.0
0.2363636363636363
0.2363636363636363
0.3636363636363636
0.1090909090909091
0.0727272727272727
0.4
0.4
0.0727272727272727
0.2363636363636363
0.7272727272727273
0.4
0.2363636363636363
0.4
0.4
0.3636363636363636
0.5636363636363636
0.8909090909090909
0.0727272727272727
0.7272727272727273
0.5636363636363636
0.0545454545454545
0.1818181818181818
0.2363636363636363
0.1545454545454545
0.1818181818181818
0.7272727272727273
0.2363636363636363
0.2727272727272727
0.2727272727272727
0.4
0.0727272727272727
0.5636363636363636
0.8181818181818181
0.0727272727272727
0.4
0.4
0.2363636363636363
0.9272727272727272
0.4
0.0909090909090909
0.7272727272727273
0.0
0.2363636363636363
0.2363636363636363
0.0
0.0909090909090909
0.509090909090909
0.0727272727272727
0.1999999999999999
0.0909090909090909
0.2363636363636363
0.509090909090909
0.5636363636363636
0.0818181818181818
0.7272727272727273
0.8909090909090909
0.5636363636363636
0.0
0.0909090909090909
0.0909090909090909
0.8909090909090909
0.3636363636363636
0.0727272727272727
0.0
0.5636363636363636
0.2363636363636363
0.4
0.3090909090909091
0.7272727272727273
0.3636363636363636
0.4
0.2363636363636363
0.4
0.7272727272727273
0.5636363636363636
0.1363636363636363
0.2363636363636363
1.0
0.0727272727272727
0.5636363636363636
0.0727272727272727
0.7272727272727273
0.1818181818181818
0.2727272727272727
0.0727272727272727
0.0909090909090909
0.0909090909090909
0.5636363636363636
0.7272727272727273
0.0181818181818181
0.2727272727272727
0.0727272727272727
0.509090909090909
0.0
0.0909090909090909
0.2363636363636363
0.8909090909090909
0.0727272727272727
0.1818181818181818
0.4545454545454545
0.0
0.4
0.7272727272727273
0.4
0.8909090909090909
0.5636363636363636
0.0909090909090909
0.2363636363636363
0.0
0.5636363636363636
0.2727272727272727
0.7272727272727273
0.2363636363636363
0.0
0.0545454545454545
0.1545454545454545
0.4
0.5636363636363636
0.8909090909090909
0.2363636363636363
0.4
0.2363636363636363
0.3636363636363636
0.509090909090909
0.4545454545454545
0.4
0.0545454545454545
0.7272727272727273
0.1818181818181818
0.8909090909090909
0.2363636363636363
0.1818181818181818
0.1090909090909091
0.1818181818181818
0.2363636363636363
0.7272727272727273
0.8909090909090909
0.2363636363636363
0.0727272727272727
0.0181818181818181
0.0727272727272727
0.4
0.2363636363636363
0.8181818181818181
0.1545454545454545
0.0727272727272727
0.5636363636363636
0.2363636363636363
0.0
0.509090909090909
0.2363636363636363
0.3636363636363636
0.2363636363636363
0.2363636363636363
0.509090909090909
0.1818181818181818
0.5636363636363636
0.3636363636363636
0.0909090909090909
0.4
0.0727272727272727
0.0727272727272727
0.1818181818181818
0.5636363636363636
0.4
1.0
0.2363636363636363
0.509090909090909
